arm,unit,step,loss,gradient_norm_before_clip,parameter_update_norm,prediction_shift
V3,12,93,0.42323291301727295,0.5063629150390625,0.014606109820306301,0.016162332147359848
V3,12,94,0.461444616317749,0.6499946117401123,0.016596516594290733,0.01986580342054367
V3,12,95,0.3360637426376343,0.22803151607513428,0.01682286337018013,0.02025391347706318
V3,12,96,0.5207907557487488,1.0821374654769897,0.018529539927840233,0.023479115217924118
V3,13,97,0.5689418315887451,1.209659218788147,0.02000497467815876,0.02547701634466648
V3,13,98,0.4941638112068176,0.5598670840263367,0.02159169875085354,0.027843911200761795
V3,13,99,0.36090460419654846,0.6879151463508606,0.022674739360809326,0.029462255537509918
V3,13,100,0.3637489080429077,0.5635497570037842,0.023567641153931618,0.030919278040528297
V3,13,101,0.43176162242889404,0.48817384243011475,0.02447241172194481,0.03203057497739792
V3,13,102,0.3114124536514282,0.4830687344074249,0.02522326447069645,0.03299815580248833
V3,13,103,0.481675386428833,0.3626299500465393,0.02528487518429756,0.032822385430336
V3,13,104,0.9261094927787781,2.5491836071014404,0.02592569589614868,0.03429300710558891
V3,14,105,0.26945731043815613,0.10713659226894379,0.024214154109358788,0.03133925423026085
V3,14,106,0.3922472596168518,0.15447525680065155,0.02306334115564823,0.029583923518657684
V3,14,107,0.375199556350708,0.42404815554618835,0.018373820930719376,0.022388821467757225
V3,14,108,0.41849789023399353,1.1774991750717163,0.013956969603896141,0.015177905559539795
V3,14,109,0.37409019470214844,0.29066577553749084,0.011699078604578972,0.011294607073068619
V3,14,110,0.37556177377700806,0.1557277888059616,0.010849417187273502,0.009333290159702301
V3,14,111,0.3086535334587097,0.5003554821014404,0.00858424324542284,0.003520827740430832
V3,14,112,0.32591512799263,0.30193713307380676,0.008856174536049366,0.006005280651152134
V3,15,113,0.38837677240371704,0.08682704716920853,0.008276601321995258,0.0051136016845703125
V3,15,114,0.4444672465324402,0.4060867130756378,0.0075141810812056065,0.0010347263887524605
V3,15,115,0.3250107765197754,0.091917023062706,0.007032968103885651,0.001527880784124136
V3,15,116,0.4962228238582611,0.3174838423728943,0.007056197617202997,0.003756904974579811
V3,15,117,0.391162633895874,0.19171442091464996,0.006580703426152468,0.0018041887087747455
V3,15,118,0.40507060289382935,0.14942727982997894,0.0064188395626842976,0.0007584512350149453
V3,15,119,0.3755382001399994,0.07915758341550827,0.006349417380988598,0.0006742505356669426
V3,15,120,0.37893790006637573,0.28200414776802063,0.007296353578567505,0.002308100461959839
V3,16,121,0.39354512095451355,0.0563662014901638,0.0072747753001749516,0.0022461446933448315
V3,16,122,0.43759679794311523,0.07408002018928528,0.006997422315180302,0.0017106131417676806
V3,16,123,0.37630826234817505,0.1541641354560852,0.007265178021043539,0.0023795580491423607
V3,16,124,0.0561063177883625,0.16546955704689026,0.006439537275582552,0.0007398854941129684
V3,16,125,0.3071948289871216,0.0977025106549263,0.0063367546536028385,0.0006763139390386641
V3,16,126,0.5173056125640869,0.07101605087518692,0.006726916413754225,0.000837348576169461
V3,16,127,0.3747766613960266,0.07242373377084732,0.00741500873118639,0.0008018312510102987
V3,16,128,0.10315683484077454,0.6798925399780273,0.007238897029310465,0.004983781836926937
V3,17,129,0.6420911550521851,0.2901958227157593,0.008418742567300797,0.007140353322029114
V3,17,130,0.4378044009208679,0.15663780272006989,0.008677050471305847,0.008011950179934502
V3,17,131,0.5177492499351501,0.8645135760307312,0.010636701248586178,0.011986934579908848
V3,17,132,0.3748977482318878,0.32885774970054626,0.009082437492907047,0.007672908250242472
V3,17,133,0.5119714736938477,0.15747231245040894,0.008994290605187416,0.005641744937747717
V3,17,134,0.6031764149665833,0.6858950257301331,0.010595663450658321,0.010237444192171097
V3,17,135,0.48050472140312195,0.49541398882865906,0.012658574618399143,0.014104529283940792
V3,17,136,0.22240009903907776,0.48342472314834595,0.009198218584060669,0.007794748991727829
V3,18,137,0.3543739318847656,0.08472531288862228,0.008047206327319145,0.0063753570429980755
V3,18,138,0.35425591468811035,0.4522818326950073,0.009641596116125584,0.010378846898674965
V3,18,139,0.3290497958660126,0.09364717453718185,0.009289401583373547,0.010246745310723782
V3,18,140,0.5052391886711121,0.6957709789276123,0.007849584333598614,0.004155658185482025
V3,18,141,0.35626596212387085,0.16115456819534302,0.008439647033810616,0.0055489190854132175
V3,18,142,0.2922156751155853,0.1895938664674759,0.008591297082602978,0.006830793339759111
V3,18,143,0.3888121545314789,0.11195363849401474,0.007891633547842503,0.0050697471015155315
V3,18,144,0.4745038151741028,0.4835840165615082,0.006026290822774172,0.0006976863369345665
V3,19,145,0.45775076746940613,0.5606327056884766,0.006685318890959024,0.0049105496145784855
V3,19,146,0.39533528685569763,0.5623486042022705,0.009079808369278908,0.00936213694512844
V3,19,147,0.6975943446159363,1.026869297027588,0.010995382443070412,0.013427521102130413
V3,19,148,0.1477830559015274,0.1756584644317627,0.009842762723565102,0.010379765182733536
V3,19,149,0.5490673780441284,0.8361489176750183,0.01190897822380066,0.014858376234769821
V3,19,150,0.40842998027801514,0.16445428133010864,0.012016654945909977,0.014545165002346039
V3,19,151,0.4096323251724243,0.5278233289718628,0.01419085543602705,0.0185586828738451
V3,19,152,1.2508736848831177,2.731114149093628,0.015997134149074554,0.022099483758211136
V3,20,153,0.24142040312290192,0.10020758956670761,0.013956104405224323,0.018925322219729424
V3,20,154,0.32527199387550354,0.2568950951099396,0.014506648294627666,0.019803201779723167
V3,20,155,0.40093690156936646,0.22758221626281738,0.011820479296147823,0.015526431612670422
V3,20,156,0.20669202506542206,0.5509083867073059,0.01384419109672308,0.01942252367734909
V3,20,157,0.39630281925201416,0.1262703239917755,0.01233885157853365,0.01656276546418667
V3,20,158,0.32933297753334045,0.20511984825134277,0.0100961122661829,0.012728165835142136
V3,20,159,0.23662807047367096,0.2149249166250229,0.008271015249192715,0.009015867486596107
V3,20,160,0.307208776473999,0.1708042472600937,0.0071049886755645275,0.00739506259560585
V3,21,161,0.9943079352378845,2.7857611179351807,0.005476705264300108,0.0008116994868032634
V3,21,162,1.02325439453125,2.859288215637207,0.006585874129086733,0.005328354425728321
V3,21,163,0.8912245631217957,2.574692726135254,0.008902940899133682,0.010359233245253563
V3,21,164,1.0624366998672485,3.118204355239868,0.010929029434919357,0.01458352617919445
V3,21,165,0.6452548503875732,2.199021816253662,0.013402861542999744,0.01889532431960106
V3,21,166,1.0246785879135132,2.7076032161712646,0.015675600618124008,0.02262919768691063
V3,21,167,1.0715950727462769,2.971421718597412,0.01777012087404728,0.025899706408381462
V3,21,168,0.9157075881958008,2.307847261428833,0.019453788176178932,0.029150262475013733
V3,22,169,0.48835811018943787,0.4338690936565399,0.014628075994551182,0.020415442064404488
V3,22,170,0.5202885866165161,0.8075821995735168,0.010220791213214397,0.012833686545491219
V3,22,171,0.3796820640563965,0.4684355854988098,0.006771509535610676,0.006470316089689732
V3,22,172,1.074155569076538,0.9691892266273499,0.005115033593028784,0.0010359673760831356
V3,22,173,0.47862938046455383,0.5594826340675354,0.006358262617141008,0.004494591616094112
V3,22,174,0.5032663345336914,0.6663631796836853,0.008012979291379452,0.00928353052586317
V3,22,175,0.4744850993156433,0.6615942716598511,0.010374304838478565,0.01358457375317812
V3,22,176,0.6122196912765503,0.46508559584617615,0.011630045250058174,0.016654949635267258
V3,23,177,0.4695333242416382,0.48381730914115906,0.013643283396959305,0.01996934413909912
V3,23,178,0.6332974433898926,0.7237863540649414,0.015457183122634888,0.023091712966561317
V3,23,179,0.45569899678230286,0.47096532583236694,0.016928626224398613,0.02553354948759079
V3,23,180,0.4789063334465027,0.47011783719062805,0.012783406302332878,0.018473444506525993
V3,23,181,0.5030823349952698,0.23997803032398224,0.013201531954109669,0.01916465349495411
V3,23,182,0.6100602149963379,0.33473461866378784,0.014380219392478466,0.0207208301872015
V3,23,183,0.35722818970680237,0.24083736538887024,0.014547742903232574,0.02131824567914009
V3,23,184,0.7585020065307617,1.7469474077224731,0.016500134021043777,0.024545369669795036
V3,24,185,0.4670571982860565,0.683091402053833,0.011632953770458698,0.01687624491751194
V3,24,186,0.32172054052352905,0.42825886607170105,0.008310447447001934,0.010324886068701744
V3,24,187,0.36258047819137573,0.10989423841238022,0.008505341596901417,0.010621578432619572
V3,24,188,0.4594878852367401,0.2493562251329422,0.008637244813144207,0.01154793705791235
V3,24,189,0.454934686422348,0.47913649678230286,0.0061611151322722435,0.004925024230033159
V3,24,190,0.39292994141578674,0.5619401335716248,0.005041245371103287,0.0013298753183335066
V3,24,191,0.2705429792404175,0.06298644840717316,0.004413338378071785,0.0016877192538231611
V3,24,192,0.8856537938117981,1.91700279712677,0.006154360715299845,0.00711117684841156
V3,25,193,0.44702109694480896,0.38879460096359253,0.008218291215598583,0.010895341634750366
V3,25,194,0.4189372658729553,0.49993646144866943,0.00635124696418643,0.003764324588701129
V3,25,195,0.311528742313385,0.2721824645996094,0.006751942448318005,0.006767009850591421
V3,25,196,0.47223156690597534,0.974662721157074,0.00925438106060028,0.011434728279709816
V3,25,197,0.37887105345726013,0.13515634834766388,0.009363201446831226,0.011726876720786095
V3,25,198,0.4040357172489166,0.16597139835357666,0.009042416699230671,0.009263969957828522
V3,25,199,0.41620928049087524,0.06590871512889862,0.008866015821695328,0.008344273082911968
V3,25,200,0.2609885632991791,0.16893723607063293,0.009522395208477974,0.007218404673039913
V3,26,201,0.6312591433525085,0.3871242105960846,0.009241906926035881,0.002144958358258009
V3,26,202,0.45084285736083984,0.17695291340351105,0.008424894884228706,0.004079083912074566
V3,26,203,0.4666222929954529,0.2367171049118042,0.008325240574777126,0.002054940676316619
V3,26,204,0.6451991200447083,0.6332352161407471,0.009215413592755795,0.0044601671397686005
V3,26,205,0.4854090213775635,0.11935126781463623,0.009183963760733604,0.00470289122313261
V3,26,206,0.4259888827800751,0.07106199115514755,0.008801775053143501,0.004928402602672577
V3,26,207,0.6644508242607117,0.37970954179763794,0.010719401761889458,0.008107281289994717
V3,26,208,0.38082072138786316,0.4916922450065613,0.01061076857149601,0.0025752121582627296
V3,27,209,0.3447149991989136,0.6170698404312134,0.010098179802298546,0.004245658405125141
V3,27,210,0.33584052324295044,0.47774356603622437,0.010608846321702003,0.009436039254069328
V3,27,211,0.34722670912742615,0.5172220468521118,0.011832431890070438,0.014320877380669117
V3,27,212,0.19906970858573914,0.14350475370883942,0.012239690870046616,0.014271006919443607
V3,27,213,0.33858177065849304,0.9037065505981445,0.013570507057011127,0.01864496059715748
V3,27,214,0.2426261454820633,0.10233142226934433,0.01293223537504673,0.018101723864674568
V3,27,215,0.3696655035018921,0.07990875095129013,0.0122141744941473,0.01678628660738468
V3,27,216,0.5939544439315796,1.3339521884918213,0.014310943894088268,0.02055247686803341
V3,28,217,0.4055928885936737,0.4571147561073303,0.015664691105484962,0.02402656525373459
V3,28,218,0.4181019067764282,0.10064831376075745,0.014665162190794945,0.022288281470537186
V3,28,219,0.33240026235580444,0.26654502749443054,0.011459995992481709,0.017360065132379532
V3,28,220,0.275471031665802,0.9427323937416077,0.006767519749701023,0.010190952569246292
V3,28,221,0.3756633400917053,0.061778727918863297,0.006453657988458872,0.008960381150245667
V3,28,222,0.5153684616088867,0.1667458564043045,0.007219264283776283,0.009976353496313095
V3,28,223,0.26445484161376953,0.45044994354248047,0.004218994174152613,0.003540885169059038
V3,28,224,0.2522430419921875,0.7479442954063416,0.0038612475618720055,0.0023803100921213627
V3,29,225,0.3659399747848511,0.27358508110046387,0.0036581673193722963,0.0009571000700816512
V3,29,226,0.2937544286251068,0.3437329828739166,0.004697730299085379,0.005000067409127951
V3,29,227,0.3692968487739563,0.15615087747573853,0.005285650957375765,0.006322546396404505
V3,29,228,0.2884208858013153,0.7970898747444153,0.007378789130598307,0.0109395207837224
V3,29,229,0.3374624252319336,0.11107086390256882,0.007326735183596611,0.01152016967535019
V3,29,230,0.3419829308986664,0.3391817510128021,0.009068131446838379,0.014472651295363903
V3,29,231,0.29661980271339417,0.18131473660469055,0.009626669809222221,0.015199735760688782
V3,29,232,0.6314354538917542,0.4445301592350006,0.008334682323038578,0.009263903833925724
V3,30,233,0.6150012612342834,0.697752833366394,0.006298060063272715,0.0029241987504065037
V3,30,234,0.4717662036418915,0.12057649344205856,0.006265833042562008,0.0032526510767638683
V3,30,235,0.38875940442085266,0.12149933725595474,0.0071930913254618645,0.003353321459144354
V3,30,236,0.5757735371589661,2.0529797077178955,0.006645459681749344,0.002547426614910364
V3,30,237,0.6102522611618042,0.7701913714408875,0.008647876791656017,0.00862597394734621
V3,30,238,0.5016282200813293,0.1863763928413391,0.010110395029187202,0.00753252487629652
V3,30,239,0.4001634120941162,0.16867022216320038,0.009404698386788368,0.005289933644235134
V3,30,240,0.2646351158618927,1.474914312362671,0.010330154560506344,0.010837814770638943
V3,31,241,0.27679014205932617,0.3290075361728668,0.0076299263164401054,0.00536312023177743
V3,31,242,0.24275024235248566,0.292244553565979,0.00637850072234869,0.0015615732409060001
V3,31,243,0.2793505787849426,0.5454049110412598,0.0058085923083126545,0.004535748157650232
V3,31,244,0.27936071157455444,1.0026161670684814,0.007155546452850103,0.009666393510997295
V3,31,245,0.25444719195365906,0.359331876039505,0.008715201169252396,0.01321713998913765
V3,31,246,0.3138889968395233,0.17299844324588776,0.008876895532011986,0.013857434503734112
V3,31,247,0.24159018695354462,0.5119633674621582,0.011327061802148819,0.018313918262720108
V3,31,248,0.08925088495016098,0.2839696407318115,0.012330139987170696,0.019443487748503685
V3,32,249,0.36773574352264404,0.322315514087677,0.009146086871623993,0.01425055880099535
V3,32,250,0.3572222888469696,0.43114447593688965,0.005610477179288864,0.007798678707331419
V3,32,251,0.2738856077194214,0.14914587140083313,0.006309533957391977,0.008478153496980667
V3,32,252,0.19914758205413818,0.43150821328163147,0.0030164041090756655,0.002568777184933424
V3,32,253,0.23666195571422577,0.30619585514068604,0.0031496372539550066,0.001381605863571167
V3,32,254,0.34545111656188965,0.3680945336818695,0.004656366538256407,0.005421618465334177
V3,32,255,0.4013535976409912,0.2334795594215393,0.005771466065198183,0.007695056963711977
V3,32,256,0.36967748403549194,0.6288004517555237,0.005276575684547424,0.00129283731803298
V3,33,257,0.4339970648288727,0.9893752336502075,0.006187446881085634,0.007010356523096561
V3,33,258,0.4463599920272827,0.7470451593399048,0.008473030291497707,0.012369312345981598
V3,33,259,0.5805806517601013,1.0832148790359497,0.010712963528931141,0.01690184324979782
V3,33,260,0.5974810719490051,1.9161748886108398,0.01301751658320427,0.02119002677500248
V3,33,261,0.5048724412918091,1.0158706903457642,0.015071665868163109,0.025041088461875916
V3,33,262,0.569046676158905,0.7116768956184387,0.01698964647948742,0.02832343801856041
V3,33,263,0.33063334226608276,0.6015329957008362,0.018673041835427284,0.03125161677598953
V3,33,264,0.4605819582939148,0.8530612587928772,0.02022218145430088,0.03344428539276123
V3,34,265,0.48159071803092957,0.16912129521369934,0.019128747284412384,0.03212830051779747
V3,34,266,0.4843748211860657,0.3325183093547821,0.01521344855427742,0.025140920653939247
V3,34,267,0.38896459341049194,0.22812333703041077,0.01250369381159544,0.020449139177799225
V3,34,268,0.19210202991962433,0.26295557618141174,0.010313278064131737,0.015583903528749943
V3,34,269,0.3397119641304016,0.49749886989593506,0.007518011610955,0.00832284614443779
V3,34,270,0.48521068692207336,0.3417883515357971,0.006531020160764456,0.0035460421349853277
V3,34,271,0.48472166061401367,0.1228802278637886,0.007208684459328651,0.004190185107290745
V3,34,272,0.6561573147773743,2.2439229488372803,0.0060225361958146095,0.00205407477915287
V3,35,273,0.43654435873031616,0.41207200288772583,0.00696357199922204,0.007143128663301468
V3,35,274,0.3459306061267853,0.5042264461517334,0.009206321090459824,0.012593377381563187
V3,35,275,0.3392243981361389,0.38589608669281006,0.010502107441425323,0.015963222831487656
V3,35,276,0.19993750751018524,0.20572543144226074,0.011521756649017334,0.01670069806277752
V3,35,277,0.3331548869609833,0.2705782949924469,0.012654458172619343,0.018040303140878677
V3,35,278,0.41035059094429016,0.27763789892196655,0.01329994760453701,0.01959085278213024
V3,35,279,0.33490461111068726,0.27223220467567444,0.01365700550377369,0.020729081705212593
V3,35,280,0.34345385432243347,0.30570074915885925,0.012864725664258003,0.018270976841449738
V3,36,281,0.4566788375377655,0.13466911017894745,0.012484406121075153,0.01631241664290428
V3,36,282,0.37890589237213135,0.2976589500904083,0.010501264594495296,0.011502128094434738
V3,36,283,0.4220092296600342,0.6489970684051514,0.008094361051917076,0.004423229023814201
V3,36,284,0.26136407256126404,1.3805131912231445,0.007131209596991539,0.001986392308026552
V3,36,285,0.4431481957435608,0.1799997091293335,0.007908323779702187,0.003453833982348442
V3,36,286,0.3560035824775696,0.2760598063468933,0.008405914530158043,0.006931541953235865
V3,36,287,0.4372844696044922,0.7442543506622314,0.009969375096261501,0.012481232173740864
V3,36,288,0.39089465141296387,0.4133422374725342,0.01165719237178564,0.014843477867543697
V3,37,289,0.446344792842865,0.19596855342388153,0.011374250054359436,0.016693007200956345
V3,37,290,0.4009466767311096,0.20658496022224426,0.011780318804085255,0.016626209020614624
V3,37,291,0.4434564709663391,0.3707394003868103,0.013060915283858776,0.019670475274324417
V3,37,292,0.6682989001274109,0.5371708273887634,0.00987920816987753,0.0114905945956707
V3,37,293,0.5036473870277405,0.2559298574924469,0.01059646811336279,0.014141958206892014
V3,37,294,0.3648670017719269,0.22717922925949097,0.011218419298529625,0.014989294111728668
V3,37,295,0.4491625428199768,0.33757808804512024,0.009461959823966026,0.00977177545428276
V3,37,296,0.3978360891342163,0.556288480758667,0.006742330268025398,0.0025031710974872112
V3,38,297,0.6773122549057007,0.48629263043403625,0.007761881221085787,0.008782971650362015
V3,38,298,0.5816323757171631,0.136954203248024,0.007665480487048626,0.009140007197856903
V3,38,299,0.7543119192123413,1.1492502689361572,0.00968359038233757,0.014949196949601173
V3,38,300,0.3235715627670288,0.7475063800811768,0.005146018695086241,0.00730533804744482
V3,38,301,0.6006386280059814,0.7935730218887329,0.007727926131337881,0.013307851739227772
V3,38,302,0.6378931403160095,0.24062125384807587,0.00865845661610365,0.015107686631381512
V3,38,303,0.6788605451583862,0.0972767099738121,0.00848966185003519,0.013754120096564293
V3,38,304,0.929476261138916,1.5512161254882812,0.011093811132013798,0.018921414390206337
V3,39,305,0.36906570196151733,0.0704234391450882,0.009690000675618649,0.016481919214129448
V3,39,306,0.25661155581474304,0.18803629279136658,0.007775589823722839,0.01245451532304287
V3,39,307,0.30228614807128906,0.40754199028015137,0.005311247427016497,0.0057265725918114185
V3,39,308,0.486342191696167,0.8018053770065308,0.005441826768219471,0.001820143312215805
V3,39,309,0.36735808849334717,0.29859456419944763,0.006570980418473482,0.005675872787833214
V3,39,310,0.31741753220558167,0.21637460589408875,0.007210977375507355,0.008046034723520279
V3,39,311,0.2840587794780731,0.3195224702358246,0.008472896181046963,0.01156676560640335
V3,39,312,0.15737175941467285,0.27262863516807556,0.008769700303673744,0.013336078263819218
V3,40,313,0.41405630111694336,0.13635887205600739,0.008898582309484482,0.013657158240675926
V3,40,314,0.47634607553482056,0.49536123871803284,0.006052659824490547,0.005568737629801035
V3,40,315,0.5327010750770569,0.27111002802848816,0.004608558025211096,0.0012605639640241861
V3,40,316,0.6073557138442993,0.19749712944030762,0.005870744585990906,0.0012700115330517292
V3,40,317,0.3883957266807556,0.31980010867118835,0.005748262628912926,0.002900895429775119
V3,40,318,0.4826458692550659,0.08558416366577148,0.0062200515531003475,0.00256710103712976
V3,40,319,0.5616263151168823,0.3932582139968872,0.0069444733671844006,0.007590305991470814
V3,40,320,0.5260111689567566,0.2684766352176666,0.00839296355843544,0.010631652548909187
V3,41,321,1.0945494174957275,3.5979344844818115,0.005975116044282913,0.0020514968782663345
V3,41,322,0.6566030979156494,2.572659492492676,0.00598408468067646,0.005210886709392071
V3,41,323,0.6110844612121582,2.457826614379883,0.007471775636076927,0.011534417048096657
V3,41,324,0.588019847869873,1.9668444395065308,0.009804213419556618,0.01731053553521633
V3,41,325,1.0182132720947266,3.254923105239868,0.012019122950732708,0.022359710186719894
V3,41,326,0.5752019882202148,2.244283676147461,0.01414131373167038,0.026530412957072258
V3,41,327,0.6693899631500244,2.7061500549316406,0.016042478382587433,0.030832622200250626
V3,41,328,0.17101265490055084,0.5971853137016296,0.018026314675807953,0.033352576196193695
V3,42,329,0.4890148937702179,0.3409498631954193,0.01840287446975708,0.03440012410283089
V3,42,330,0.41459619998931885,0.1564164012670517,0.017467467114329338,0.032713163644075394
V3,42,331,0.35845351219177246,0.5796780586242676,0.018917767331004143,0.03586108237504959
V3,42,332,0.3879520893096924,1.2770990133285522,0.013897267170250416,0.02590237557888031
V3,42,333,0.3891836106777191,0.42895808815956116,0.015430622734129429,0.028588177636265755
V3,42,334,0.494314044713974,0.4728896915912628,0.010644693858921528,0.019491679966449738
V3,42,335,0.375078409910202,0.1457698494195938,0.008639859966933727,0.015759097412228584
V3,42,336,0.3466527462005615,0.36340755224227905,0.006929967552423477,0.010082177817821503
V3,43,337,0.4334426522254944,0.4068976044654846,0.0041975295171141624,0.003977521322667599
V3,43,338,0.43882638216018677,0.46979793906211853,0.0060393912717700005,0.009407201781868935
V3,43,339,0.35371148586273193,0.1703185737133026,0.004699361976236105,0.006369650363922119
V3,43,340,0.30387941002845764,0.31592705845832825,0.006317177787423134,0.007689708843827248
V3,43,341,0.40084630250930786,0.25497159361839294,0.006978228688240051,0.01026033703237772
V3,43,342,0.35564088821411133,0.2921505868434906,0.005891597829759121,0.00555336382240057
V3,43,343,0.44527485966682434,0.13657329976558685,0.005370458122342825,0.003689667908474803
V3,43,344,0.5257577300071716,1.956423282623291,0.006676534190773964,0.004120631143450737
V3,44,345,0.44905364513397217,0.3223855793476105,0.0051679788157343864,0.001263852696865797
V3,44,346,0.5047132968902588,0.3082299828529358,0.00491363275796175,0.00510166771709919
V3,44,347,0.3843892216682434,0.14389543235301971,0.0055214096792042255,0.0057810344733297825
V3,44,348,0.232118159532547,0.8225762248039246,0.007044732104986906,0.010969765484333038
V3,44,349,0.42097008228302,0.3589944839477539,0.008678953163325787,0.014737743884325027
V3,44,350,0.42110174894332886,0.07633958011865616,0.008356875739991665,0.013867746107280254
V3,44,351,0.4602493941783905,0.056475915014743805,0.008017183281481266,0.012623699381947517
V3,44,352,0.4592675268650055,0.7350986003875732,0.011626395396888256,0.01629757136106491
V3,45,353,0.5585271120071411,0.5676658153533936,0.007955391891300678,0.009179783053696156
V3,45,354,0.2884732484817505,0.2404312938451767,0.008581230416893959,0.011400151066482067
V3,45,355,0.5114481449127197,0.2270001471042633,0.007196350023150444,0.007465161383152008
V3,45,356,0.24993571639060974,0.3306030333042145,0.009078975766897202,0.010353240184485912
V3,45,357,0.45611557364463806,0.5308393836021423,0.007205520290881395,0.0030484350863844156
V3,45,358,0.5518043637275696,0.2276698499917984,0.007507408037781715,0.001429983414709568
V3,45,359,0.36459672451019287,0.1087636947631836,0.007477252744138241,0.001517503522336483
V3,45,360,0.18143069744110107,0.30653896927833557,0.005646058823913336,0.0030695567838847637
V3,46,361,0.5578165650367737,0.17208044230937958,0.0061902860179543495,0.0014321081107482314
V3,46,362,0.5271403193473816,0.2684038579463959,0.007159027270972729,0.0028872890397906303
V3,46,363,0.7390255331993103,0.29931366443634033,0.007825776934623718,0.0017246771603822708
V3,46,364,0.39122915267944336,0.9318356513977051,0.008879953995347023,0.008658327162265778
V3,46,365,0.6928971409797668,0.15432769060134888,0.00954650342464447,0.006563239265233278
V3,46,366,0.5677408576011658,0.3466881811618805,0.010752799920737743,0.010090619325637817
V3,46,367,0.5086462497711182,0.39891818165779114,0.01022929698228836,0.0037416487466543913
V3,46,368,0.7935630083084106,0.7603601217269897,0.010058464482426643,0.004011388868093491
V3,47,369,0.3864615559577942,0.22303317487239838,0.009469826705753803,0.002003924921154976
V3,47,370,0.4764077663421631,0.5892813801765442,0.009049556218087673,0.007265441119670868
V3,47,371,0.4405069053173065,0.4979148805141449,0.010262842290103436,0.0135086290538311
V3,47,372,0.2661875784397125,0.40479499101638794,0.007521830033510923,0.007392186671495438
V3,47,373,0.44726359844207764,0.37968942523002625,0.008644632063806057,0.011937658302485943
V3,47,374,0.4882807731628418,0.35110607743263245,0.009953820146620274,0.0157781969755888
V3,47,375,0.3509875535964966,0.35107725858688354,0.011234923265874386,0.019258135929703712
V3,47,376,0.29766884446144104,1.6412626504898071,0.007515303324908018,0.010460251942276955
V3,48,377,0.5844863057136536,1.1346640586853027,0.009368723258376122,0.016159534454345703
V3,48,378,0.42247822880744934,0.659505307674408,0.011446182616055012,0.021375002339482307
V3,48,379,0.6789844036102295,1.2010588645935059,0.013527315109968185,0.026189006865024567
V3,48,380,0.954186737537384,1.6745047569274902,0.015074203722178936,0.029853196814656258
V3,48,381,0.5955028533935547,1.208930492401123,0.01686636172235012,0.03401144966483116
V3,48,382,0.513577401638031,0.22670292854309082,0.016676487401127815,0.03305354714393616
V3,48,383,0.5637868046760559,0.59604412317276,0.01817355863749981,0.03667081892490387
V3,48,384,0.39315441250801086,0.6712464094161987,0.01958211325109005,0.03923679515719414
V3,49,385,0.4380844235420227,0.5925227403640747,0.020745879039168358,0.04226578399538994
V3,49,386,0.4329338073730469,0.597837507724762,0.015609021298587322,0.03135273605585098
V3,49,387,0.3978493809700012,0.10142379254102707,0.014550996944308281,0.029378274455666542
V3,49,388,0.09104114770889282,0.6965481638908386,0.010075791738927364,0.01942872256040573
V3,49,389,0.4047793745994568,0.5524278283119202,0.006857332773506641,0.010609331540763378
V3,49,390,0.508140504360199,0.6317240595817566,0.004525843542069197,0.002775733359158039
V3,49,391,0.33804160356521606,0.23451639711856842,0.00517733721062541,0.005478627048432827
V3,49,392,0.2681804299354553,0.3074946999549866,0.006589548662304878,0.007010312285274267
V3,50,393,0.6559001207351685,1.8849971294403076,0.005231774412095547,0.0009338256786577404
V3,50,394,0.412021279335022,1.0770046710968018,0.006032474339008331,0.00744030112400651
V3,50,395,0.4803561568260193,1.63563072681427,0.007665181532502174,0.013385186903178692
V3,50,396,0.2002025693655014,0.12702676653862,0.006596409250050783,0.012909090146422386
V3,50,397,0.45143914222717285,0.8885614275932312,0.009009781293570995,0.01795523799955845
V3,50,398,0.5073357820510864,1.4939930438995361,0.011295950040221214,0.022880766540765762
V3,50,399,0.5204162001609802,1.555270791053772,0.013273922726511955,0.027137694880366325
V3,50,400,0.15262611210346222,1.0936915874481201,0.015130264684557915,0.03182787075638771
V3,51,401,0.4525209665298462,1.2604100704193115,0.01675407961010933,0.034328386187553406
V3,51,402,0.3905632197856903,0.19511808454990387,0.01621796190738678,0.033563509583473206
V3,51,403,0.36932823061943054,0.4441497325897217,0.017495742067694664,0.03556809946894646
V3,51,404,0.5693013668060303,1.0143933296203613,0.012818040326237679,0.02530086226761341
V3,51,405,0.31054869294166565,0.8803335428237915,0.014680194668471813,0.029444416984915733
V3,51,406,0.44157087802886963,0.3023185133934021,0.011605612933635712,0.022657735273241997
V3,51,407,0.4498332142829895,0.14086756110191345,0.010111996904015541,0.01861352100968361
V3,51,408,0.2761244475841522,0.4877620339393616,0.012479067780077457,0.021539932116866112
V3,52,409,0.598717212677002,0.7618519067764282,0.013525409623980522,0.02556483820080757
V3,52,410,0.4376383125782013,0.8939249515533447,0.015122846700251102,0.029401900246739388
V3,52,411,0.5568912029266357,1.1461457014083862,0.016565408557653427,0.032818034291267395
V3,52,412,0.9853919744491577,0.44221943616867065,0.014902939088642597,0.02669515274465084
V3,52,413,0.4752728343009949,0.8330268263816833,0.016488177701830864,0.030435560271143913
V3,52,414,0.6683241128921509,0.3925745487213135,0.017691992223262787,0.03206782788038254
V3,52,415,0.4020436704158783,0.5337247848510742,0.01946665346622467,0.03530343249440193
V3,52,416,0.7757591009140015,0.8219388127326965,0.014516863040626049,0.023789050057530403
