state_id,trial_id,episode,task_id,action_index,pair,requirement,target_decision_time,next_decision_time,interval_duration_seconds,interval_reward_total,r_current_task,r_previous_tasks,r_other,base_reward_component,reliability_penalty_component_signed,reward_sum_matches_existing_q_h1,next_effective_mask_size,next_action_q_spread,next_action_q_weighted_std,discount_term,next_q_expectation,bootstrap_term,y_full,y_current,y_no_history,y_centered_placeholder,q_h1_existing,next_state_snapshot_digest,counterfactual_training_used,q_h20,q_h50
trial_004_ep1_task044,4,1,44,27,"(7, 8)",0.99,97.75929242575766,101.5574448233578,3.798152397600148,46.00628793192761,46.00628793192761,0.0,0.0,46.00628793192761,-0.0,True,28,0.0235519409179687,0.005822394825793,0.6702025524754781,36.85927901373241,24.703182877409287,70.70947080933689,70.70947080933689,70.70947080933689,,46.00628793192761,bfbc6150a7f8929fc8d9456cd003e0a161870b91bb39d410ebe31f0bdd71c4e6,False,533.4849085634664,625.4737137204257
trial_004_ep1_task045,4,1,45,0,"(1, 2)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,bd3fe021ca5cf08f2635c5eada4bf0c6ad0970048969bc643a90363e64b97ac7,False,574.224339721781,649.0241234187336
trial_004_ep1_task045,4,1,45,1,"(1, 3)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,5dd6b85483eed6a04b49a40a17d376af2854b0ba7b5b455d9ef5dc81f5fed515,False,569.0529116236008,643.8526953205535
trial_004_ep1_task045,4,1,45,2,"(1, 4)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,6f8aad939ef607310b456303b680f51bd504d3a7b2a823819796ceef5e7413f7,False,586.7362009349406,661.5359846318931
trial_004_ep1_task045,4,1,45,3,"(1, 5)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,f3565012712265309621027495fc8fd270e1c3d8a3129d881775e152bc21c714,False,564.4193320596726,639.2191157566251
trial_004_ep1_task045,4,1,45,4,"(1, 6)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,512e00f426c2571dfa820088b09fce7b2b1f342a1982c764750b9bb30046f062,False,585.7289354686139,660.5287191655666
trial_004_ep1_task045,4,1,45,5,"(1, 7)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,8eb6e8734ee43f1d2a5483cf5a3634c0d9a3d9f021652f0f2f5ed1be3ff347b6,False,598.0513169618603,672.8511006588128
trial_004_ep1_task045,4,1,45,6,"(1, 8)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,f6bbf8f9083c0be1be65557265f07fef9625b3cc7a560f91e694a89dcee146a3,False,582.9654674841993,657.7652511811518
trial_004_ep1_task045,4,1,45,7,"(2, 3)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,690e3daf93d3bbc07b1023a956f1aa2cf965f858d792fe7dd3930faefac64350,False,574.224339721781,649.0241234187336
trial_004_ep1_task045,4,1,45,8,"(2, 4)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,4c48d0fd9b219cad67dcca9225f7dc3dc32908a4bba14f2f1705c8c4418c3453,False,586.7362009349406,661.5359846318931
trial_004_ep1_task045,4,1,45,9,"(2, 5)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,5015b42bd562cb6fc5c54e7e0b92957745f8bfc764adf112342ce3297c2afa17,False,574.224339721781,649.0241234187336
trial_004_ep1_task045,4,1,45,10,"(2, 6)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,e22a8eaa8655799eb00cc0cbb3ce48c6c729c8a5b7f71c0ed068a0f06fecc0c6,False,585.7289354686139,660.5287191655666
trial_004_ep1_task045,4,1,45,11,"(2, 7)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,1cf15f28da012059d243b209b9ba310617263193ead533c124d29567037cabf4,False,598.0513169618603,672.8511006588128
trial_004_ep1_task045,4,1,45,12,"(2, 8)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,a21e56f3c96c28722ddfc0e32b8d93aec45b735cdc9fb19897cfd6249eeaad8a,False,582.9654674841993,657.7652511811518
trial_004_ep1_task045,4,1,45,13,"(3, 4)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,e857ab5bfcde1ed42ac33914db496683c6da4c35bee89ab75d89a51c5afd6c36,False,586.7362009349406,661.5359846318931
trial_004_ep1_task045,4,1,45,14,"(3, 5)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,6af99b6326dc1fd0c70680c3d69720cab7db7fbbe85a23397085bcc663374c09,False,569.0529116236008,643.8526953205535
trial_004_ep1_task045,4,1,45,15,"(3, 6)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,e2693136d1986623e497df0e978383126c33a3c84d465616d0bf672257682116,False,585.7289354686139,660.5287191655666
trial_004_ep1_task045,4,1,45,16,"(3, 7)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,dcf5cbd1357eaad6bc579a7434b7f9e98d9715a26303fb56fdb834ea47a8e440,False,598.0513169618603,672.8511006588128
trial_004_ep1_task045,4,1,45,17,"(3, 8)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,f3dab7029dd30542e9e4306c06d4c212a8bf442a03a9d2c4fb95caaa93e81501,False,582.9654674841993,657.7652511811518
trial_004_ep1_task045,4,1,45,18,"(4, 5)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,16330e1d83f791e6493899a25bb446398fc420e2612b1b70db8281a99e9d56fc,False,586.7362009349406,661.5359846318931
trial_004_ep1_task045,4,1,45,19,"(4, 6)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,e134de2b5acb73ce31e11bcd60dad9f7816e5abd8a293e526f58b8e1836a8784,False,586.7362009349406,661.5359846318931
trial_004_ep1_task045,4,1,45,20,"(4, 7)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,853aeb7c2980d64d4b121aed5b361a2a2a3db889c1cab2ac72948f45f1b72cea,False,598.0513169618603,672.8511006588128
trial_004_ep1_task045,4,1,45,21,"(4, 8)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,31e21f462b104048660cf9834fa269e207359f816866630d7d881e979cbab1dd,False,585.0060129277011,659.8057966246538
trial_004_ep1_task045,4,1,45,22,"(5, 6)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,098f3d8ab73629ebd204638d086f5d944cf31124f65e0ae9dd5d43627e89e40b,False,585.7289354686139,660.5287191655666
trial_004_ep1_task045,4,1,45,23,"(5, 7)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,7d0be24470802081eedeb7895cdd088f5edcf2d94b1c63c823cc43863974b54d,False,598.0513169618603,672.8511006588128
trial_004_ep1_task045,4,1,45,24,"(5, 8)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,c8f87557ed7fe8ead6d68b1c5fa7ef0402a129f3ed0918a87906a5a44dafa35e,False,582.9654674841993,657.7652511811518
trial_004_ep1_task045,4,1,45,25,"(6, 7)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,7c21d4e3f914aaf48086ed5e00a2671da1675ffc9c40c04ab25bb93ba29dfaa9,False,598.0513169618603,672.8511006588128
trial_004_ep1_task045,4,1,45,26,"(6, 8)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,0e630c269d2abb28ac268a9bc4d2ded4aea303d5cf755a6d97af3497689b0078,False,583.9987474613745,658.798531158327
trial_004_ep1_task045,4,1,45,27,"(7, 8)",0.9,101.5574448233578,101.60496203019304,0.0475172068352236,0.0,0.0,0.0,0.0,0.0,-0.0,True,11,0.0012130737304687,0.000406922764994,0.9950060739052604,36.86789106864067,36.68377554537497,36.68377554537497,36.68377554537497,36.68377554537497,,0.0,d63567a6edbc5b9c6fbbde00f2e39e912c55f47c549e26628afd6796b36ac0d0,False,596.3211289546208,671.1209126515735
trial_004_ep1_task046,4,1,46,6,"(1, 8)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.0109710693359375,0.0022914912756893,0.8655123530329255,36.865000868745696,31.90711364646893,133.91500618451985,31.90711364646893,31.90711364646893,,102.00789253805092,957b114a8d6c1e5a4c8fe9ae54125abbf212d49ba8f4009e8ebd9b4bbd6c9c62,False,632.281012915112,715.8490748680417
trial_004_ep1_task046,4,1,46,10,"(2, 6)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.0100364685058593,0.0020784816129726,0.8655123530329255,36.86521989956136,31.907303220345582,133.91519575839652,31.907303220345582,31.907303220345582,,102.00789253805092,4ced497a1fb8f1d7dca887658014fff23cf3719bd2987e07aa6e6f363840253b,False,628.2735292865159,711.8415912394456
trial_004_ep1_task046,4,1,46,12,"(2, 8)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.0100364685058593,0.0022718728434416,0.8655123530329255,36.865080449200455,31.907182524335585,133.9150750623865,31.907182524335585,31.907182524335585,,102.00789253805092,3b1add978a2cc836dbddedbc24d5581378551b1dff360959705a84fa86201fd6,False,632.281012915112,715.8490748680417
trial_004_ep1_task046,4,1,46,17,"(3, 8)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.0081558227539062,0.0019766410418506,0.8655123530329255,36.86525440357362,31.907333083994423,133.91522562204534,31.907333083994423,31.907333083994423,,102.00789253805092,3386e780bb9d6ad351d63eecd35ba20b9f205e376a33bd6f88433b4ce67d93f7,False,632.281012915112,715.8490748680417
trial_004_ep1_task046,4,1,46,21,"(4, 8)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.010711669921875,0.0024482614679591,0.8655123530329255,36.865206411718205,31.907291546450715,133.91518408450165,31.907291546450715,31.907291546450715,,102.00789253805092,eb17a8366aaabb3bb1d199b1275d6b6aa228423f07819a4fc74d70a7cff6d561,False,632.281012915112,715.8490748680417
trial_004_ep1_task046,4,1,46,22,"(5, 6)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.010711669921875,0.0018928259516417,0.8655123530329255,36.86548406178522,31.90753185601353,133.91542439406447,31.90753185601353,31.90753185601353,,102.00789253805092,332a70851bdce9b1ff6dd7106bad3508cf8e6e94d441d6714c171bcb6f51eeda,False,630.4243148210023,713.992376773932
trial_004_ep1_task046,4,1,46,23,"(5, 7)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.0108642578125,0.0022627285244232,0.8655123530329255,36.86523550890514,31.907316730425443,133.91520926847636,31.907316730425443,31.907316730425443,,102.00789253805092,b3d638056891580223175dabfcaf7191bb6143f7c5db89e77a9a2351af334a28,False,633.7553778822122,717.3234398351419
trial_004_ep1_task046,4,1,46,24,"(5, 8)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.010711669921875,0.0020185176739161,0.8655123530329255,36.86533918421899,31.90740646269029,133.9152990007412,31.90740646269029,31.90740646269029,,102.00789253805092,15fc2a96fee973f5d4ecd56b7b9d4fe8ee5003bcf19cc968b98fb54c9f58ff47,False,631.0349071532106,714.6029691061403
trial_004_ep1_task046,4,1,46,25,"(6, 7)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.0108642578125,0.0023353813685595,0.8655123530329255,36.86518101612612,31.90726956625205,133.91516210430296,31.90726956625205,31.90726956625205,,102.00789253805092,64ff4c02e174ef6ef088199d16e6dd6fa87a0ff4e57ca46b77cf4f6609b1cd85,False,633.7553778822122,717.3234398351419
trial_004_ep1_task046,4,1,46,26,"(6, 8)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.010711669921875,0.0022397825399525,0.8655123530329255,36.86530243176876,31.90737465299061,133.91526719104155,31.90737465299061,31.90737465299061,,102.00789253805092,8e09047c9afc512b56be8491284e4af76167ec226c48f1f49eeefbc792deb5b9,False,632.281012915112,715.8490748680417
trial_004_ep1_task046,4,1,46,27,"(7, 8)",0.9999,101.60496203019304,102.97581363293196,1.3708516027389237,102.00789253805092,0.0,102.00789253805092,0.0,102.00789253805092,-0.0,True,28,0.0108642578125,0.0024634167997607,0.8655123530329255,36.865030364597175,31.90713917549275,133.91503171354367,31.90713917549275,31.90713917549275,,102.00789253805092,188c0807787ef96353db5f0ec4ccaffbb049f8a51115471f5944764c091a61a3,False,621.6265339183693,705.194595871299
trial_004_ep1_task049,4,1,49,0,"(1, 2)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0053062438964843,0.0013883727358819,0.8653609188569653,36.86631112942435,31.902664873825422,78.99919935868712,31.902664873825422,31.902664873825422,,47.0965344848617,8d174d52b8702d9ccc4c34bf3d5c191da7e13de76029dc7ef4303d2b4911cc8e,False,645.9511127259623,719.5447224510522
trial_004_ep1_task049,4,1,49,1,"(1, 3)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0047378540039062,0.0013167982192936,0.8653609188569653,36.866404122780615,31.902745346641648,78.99927983150334,31.902745346641648,31.902745346641648,,47.0965344848617,5cbd9243102be51a08ba79a77c47119f8a5218091e9191c2e172b1c867ad913e,False,645.648353031233,719.2419627563229
trial_004_ep1_task049,4,1,49,2,"(1, 4)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0057144165039062,0.0014502093648094,0.8653609188569653,36.86641806754083,31.90275741389216,78.99929189875385,31.90275741389216,31.90275741389216,,47.0965344848617,d876452bb36fb489bf535dd83245915e800b888d7084021738fda498d454c1ee,False,656.6876839844454,730.2812937095352
trial_004_ep1_task049,4,1,49,3,"(1, 5)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0057144165039062,0.0011956909286706,0.8653609188569653,36.8665220267399,31.902847376120192,78.99938186098188,31.902847376120192,31.902847376120192,,47.0965344848617,45911e3dc04a275a98fa027a9a17aa3b58c92879ccdbbe2d29a43fbbbd25723d,False,649.5296900219773,723.1232997470672
trial_004_ep1_task049,4,1,49,4,"(1, 6)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0057144165039062,0.0011584128183343,0.8653609188569653,36.86658244473555,31.902899659492423,78.99943414435413,31.902899659492423,31.902899659492423,,47.0965344848617,935f87ea9a2233da07f79211935ca2e932ec46d2c944d8be0584cdfacbb4f961,False,661.0184347579564,734.6120444830462
trial_004_ep1_task049,4,1,49,5,"(1, 7)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0056877136230468,0.0014388294745553,0.8653609188569653,36.866392825800816,31.90273557067683,78.99927005553853,31.90273557067683,31.90273557067683,,47.0965344848617,3a35ad4ddc43661c51cc2a84f78a6255e9aed857e6fda2b46b6b5518abc2ce50,False,654.3147034392189,727.9083131643088
trial_004_ep1_task049,4,1,49,6,"(1, 8)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0057144165039062,0.0012552097535719,0.8653609188569653,36.866504701629175,31.90283238364645,78.99936686850816,31.90283238364645,31.90283238364645,,47.0965344848617,b955a95a639e843db923698d568eff3f19625b4c4bb7222e9ea763153cee6c9e,False,664.4758102178282,738.0694199429181
trial_004_ep1_task049,4,1,49,7,"(2, 3)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.00457763671875,0.0013578754402429,0.8653609188569653,36.866423567925786,31.90276217371034,78.99929665857204,31.90276217371034,31.90276217371034,,47.0965344848617,3b6cd0a8d46f2cf3ac0de008239ee85e7f1c33f8b579ea7165e94bb7da91cec4,False,645.9511127259623,719.5447224510522
trial_004_ep1_task049,4,1,49,8,"(2, 4)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0051460266113281,0.0014499603838628,0.8653609188569653,36.86644281404604,31.902778828550645,78.99931331341234,31.902778828550645,31.902778828550645,,47.0965344848617,58bef6550136b183d1bde5458557e54e1ce7c60dd45f3ffa88195a23449d7b97,False,656.6876839844454,730.2812937095352
trial_004_ep1_task049,4,1,49,9,"(2, 5)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0051307678222656,0.0011873323203236,0.8653609188569653,36.86656424010649,31.902883905917893,78.9994183907796,31.902883905917893,31.902883905917893,,47.0965344848617,0dfb83417378d8658ae32475059a22202bff9ed6d2f86d5bf1d6ba6a3d898171,False,649.5296900219773,723.1232997470672
trial_004_ep1_task049,4,1,49,10,"(2, 6)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0051460266113281,0.0011507436673121,0.8653609188569653,36.86661140239252,31.902924718317067,78.99945920317876,31.902924718317067,31.902924718317067,,47.0965344848617,68da7b25748618694d21d38bf898cc107012b4db7c221ec8969fbd54569ddff8,False,661.0184347579564,734.6120444830462
trial_004_ep1_task049,4,1,49,11,"(2, 7)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0052223205566406,0.0014370704145709,0.8653609188569653,36.86642793263157,31.90276595075615,78.99930043561785,31.90276595075615,31.90276595075615,,47.0965344848617,2f1479d17bda78ff1183fd4e31d68d93489169b1df60967df316bd1926792e55,False,654.3147034392189,727.9083131643088
trial_004_ep1_task049,4,1,49,12,"(2, 8)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0051460266113281,0.0012521736949667,0.8653609188569653,36.86654427604817,31.90286662980204,78.99940111466374,31.90286662980204,31.90286662980204,,47.0965344848617,5b171205e65fefce4f642191c6a59a67d0d3db206396299074d36f73c744a741,False,664.4758102178282,738.0694199429181
trial_004_ep1_task049,4,1,49,13,"(3, 4)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.00457763671875,0.0013516023032623,0.8653609188569653,36.86653853846734,31.90286166472382,78.99939614958552,31.90286166472382,31.90286166472382,,47.0965344848617,1f7e28c828007374e5b6b4447f0d15f79df826ea8179799ec68f18a01b6fdd8b,False,656.6876839844454,730.2812937095352
trial_004_ep1_task049,4,1,49,14,"(3, 5)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.00439453125,0.0011619018647,0.8653609188569653,36.86662143842189,31.90293340310466,78.99946788796636,31.90293340310466,31.90293340310466,,47.0965344848617,6172992a4bbb4eb55c200205a7fb36e612eb3434f4cd12c8935d708b15c95c40,False,649.5296900219773,723.1232997470672
trial_004_ep1_task049,4,1,49,15,"(3, 6)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0039634704589843,0.0010171440365153,0.8653609188569653,36.86670009187176,31.90300146672631,78.999535951588,31.90300146672631,31.90300146672631,,47.0965344848617,3e392deaf3342ab260ead500279e111b731fe51a117c335836c1fb203a9a8caa,False,661.0184347579564,734.6120444830462
trial_004_ep1_task049,4,1,49,16,"(3, 7)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.0046539306640625,0.0013345517766833,0.8653609188569653,36.86653081616905,31.90285498214868,78.99938946701037,31.90285498214868,31.90285498214868,,47.0965344848617,f59c1767e8cfb964aef4f1151daf81e066b151930ff7d9fd0f824486debe4ee6,False,654.3147034392189,727.9083131643088
trial_004_ep1_task049,4,1,49,17,"(3, 8)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.00457763671875,0.0011275013794507,0.8653609188569653,36.86662422659101,31.902935815877257,78.99947030073895,31.902935815877257,31.902935815877257,,47.0965344848617,3f335d9719648b9212aeab61348c9a0f5a6898ce0637bbfbe0e20625fa4bc026,False,664.4758102178282,738.0694199429181
trial_004_ep1_task049,4,1,49,18,"(4, 5)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.00555419921875,0.0012847040067277,0.8653609188569653,36.86661824802413,31.90293064225913,78.99946512712083,31.90293064225913,31.90293064225913,,47.0965344848617,f843ddaa8fbd2891e217cfacf039782d27e7311f26336b2e9bd02d633e0c36a3,False,656.6876839844454,730.2812937095352
trial_004_ep1_task049,4,1,49,19,"(4, 6)",0.9,108.20698233055238,109.5794947080528,1.3725123775004135,47.0965344848617,0.0,47.0965344848617,0.0,47.0965344848617,-0.0,True,28,0.00555419921875,0.0012464948027728,0.8653609188569653,36.86665581496317,31.90296315122001,78.99949763608171,31.90296315122001,31.90296315122001,,47.0965344848617,145e3881987bbd2890af4bc801e45ae5395eef1ebcc9bcbfe9e40c89a931fff3,False,661.0184347579564,734.6120444830462
